,u,v,depth
2012-09-08-17-00,3.8199999999999998,2.2599999999999998,62.0
2012-09-08-18-00,4.3600000000000003,-1.02,62.0
2012-09-08-18-59,1.22,-8.0800000000000001,62.0
2012-09-08-20-00,-6.1799999999999997,4.0300000000000002,62.0
2012-09-08-21-00,-7.21,-0.65000000000000002,62.0
2012-09-08-21-59,-1.79,-3.1299999999999999,62.0
2012-09-08-23-00,-6.4299999999999997,-4.3799999999999999,62.0
2012-09-09-00-00,-3.52,-1.8600000000000001,62.0
2012-09-09-00-59,-2.8900000000000001,7.3899999999999997,62.0
2012-09-09-02-00,7.7999999999999998,9.6799999999999997,62.0
2012-09-09-03-00,0.96999999999999997,-1.1799999999999999,62.0
2012-09-09-03-59,-3.3900000000000001,3.3900000000000001,62.0
2012-09-09-05-00,-0.14000000000000001,6.5199999999999996,62.0
2012-09-09-06-00,3.73,-1.72,62.0
2012-09-09-06-59,0.97999999999999998,-3.3599999999999999,62.0
2012-09-09-08-00,-3.6899999999999999,-5.5599999999999996,62.0
2012-09-09-09-00,-4.8499999999999996,-3.71,62.0
2012-09-09-09-59,-7.3600000000000003,-5.4900000000000002,62.0
2012-09-09-11-00,-8.3499999999999996,-6.71,62.0
2012-09-09-12-00,-9.5399999999999991,0.55000000000000004,62.0
2012-09-09-12-59,-5.5899999999999999,4.5099999999999998,62.0
2012-09-09-14-00,3.5699999999999998,6.6699999999999999,62.0
2012-09-09-15-00,1.3999999999999999,6.2400000000000002,62.0
2012-09-09-15-59,-1.71,3.3500000000000001,62.0
2012-09-09-17-00,-3.21,6.3499999999999996,62.0
2012-09-09-18-00,-4.04,4.5499999999999998,62.0
2012-09-09-18-59,5.4000000000000004,-1.02,62.0
2012-09-09-20-00,6.5700000000000003,-2.1400000000000001,62.0
2012-09-09-21-00,1.95,-4.5300000000000002,62.0
2012-09-09-21-59,-2.3999999999999999,-6.75,62.0
2012-09-09-23-00,-2.7000000000000002,-12.15,62.0
2012-09-10-00-00,-4.79,-9.6300000000000008,62.0
2012-09-10-00-59,-4.3399999999999999,-4.4000000000000004,62.0
2012-09-10-02-00,-1.28,2.23,62.0
2012-09-10-03-00,0.080000000000000002,6.4800000000000004,62.0
2012-09-10-03-59,-2.0600000000000001,4.1900000000000004,62.0
2012-09-10-05-00,1.1799999999999999,5.2400000000000002,62.0
2012-09-10-06-00,5.0700000000000003,1.8999999999999999,62.0
2012-09-10-06-59,0.92000000000000004,1.8300000000000001,62.0
2012-09-10-08-00,-2.6600000000000001,1.6200000000000001,62.0
2012-09-10-09-00,-3.1000000000000001,8.4700000000000006,62.0
2012-09-10-09-59,0.95999999999999996,-0.45000000000000001,62.0
2012-09-10-11-00,3.8100000000000001,2.9900000000000002,62.0
2012-09-10-12-00,4.0199999999999996,-6.6399999999999997,62.0
2012-09-10-12-59,0.84999999999999998,-0.059999999999999998,62.0
2012-09-10-14-00,2.3799999999999999,-5.6600000000000001,62.0
2012-09-10-15-00,2.0099999999999998,1.3200000000000001,62.0
2012-09-10-15-59,0.5,5.7699999999999996,62.0
2012-09-10-17-00,0.97999999999999998,7.6799999999999997,62.0
2012-09-10-18-00,4.0499999999999998,-1.73,62.0
2012-09-10-18-59,5.9900000000000002,-2.3100000000000001,62.0
2012-09-10-20-00,-2.5699999999999998,4.8700000000000001,62.0
2012-09-10-21-00,1.3999999999999999,-2.2999999999999998,62.0
2012-09-10-21-59,-2.8399999999999999,3.6499999999999999,62.0
2012-09-10-23-00,0.72999999999999998,3.5499999999999998,62.0
2012-09-11-00-00,0.40000000000000002,-2.7999999999999998,62.0
2012-09-11-00-59,1.77,-3.5499999999999998,62.0
2012-09-11-02-00,-0.10000000000000001,2.4700000000000002,62.0
2012-09-11-03-00,4.6600000000000001,3.6600000000000001,62.0
2012-09-11-03-59,-2.04,3.7799999999999998,62.0
2012-09-11-05-00,-2.4300000000000002,2.6200000000000001,62.0
2012-09-11-06-00,3.3399999999999999,-1.1100000000000001,62.0
2012-09-11-06-59,-0.95999999999999996,2.2200000000000002,62.0
2012-09-11-08-00,-6.1399999999999997,1.75,62.0
2012-09-11-09-00,-7.5099999999999998,5.7199999999999998,62.0
2012-09-11-09-59,-2.4900000000000002,4.5899999999999999,62.0
2012-09-11-11-00,-0.68000000000000005,1.26,62.0
2012-09-11-12-00,3.7200000000000002,-0.27000000000000002,62.0
2012-09-11-12-59,1.3400000000000001,-1.3799999999999999,62.0
2012-09-11-14-00,-0.46000000000000002,-0.55000000000000004,62.0
2012-09-11-15-00,-3.3199999999999998,8.5099999999999998,62.0
2012-09-11-15-59,2.79,3.6299999999999999,62.0
2012-09-11-17-00,5.4000000000000004,-1.02,62.0
2012-09-11-18-00,9.4900000000000002,-6.0800000000000001,62.0
2012-09-11-18-59,-3.9500000000000002,2.8100000000000001,62.0
2012-09-11-20-00,-6.0999999999999996,4.4699999999999998,62.0
2012-09-11-21-00,-12.09,10.01,62.0
2012-09-11-21-59,-5.9699999999999998,5.4400000000000004,62.0
2012-09-11-23-00,-1.27,-7.7699999999999996,62.0
2012-09-12-00-00,-1.8700000000000001,-7.8399999999999999,62.0
2012-09-12-00-59,-0.66000000000000003,-9.1500000000000004,62.0
2012-09-12-02-00,-1.03,-3.9500000000000002,62.0
2012-09-12-03-00,-2.7200000000000002,-0.68999999999999995,62.0
2012-09-12-03-59,0.5,-1.0,62.0
2012-09-12-05-00,-3.9399999999999999,2.0800000000000001,62.0
2012-09-12-06-00,-2.0299999999999998,7.6399999999999997,62.0
2012-09-12-06-59,-1.6699999999999999,4.2999999999999998,62.0
2012-09-12-08-00,1.6499999999999999,1.8400000000000001,62.0
2012-09-12-09-00,-3.7400000000000002,3.1800000000000002,62.0
2012-09-12-09-59,-3.3999999999999999,3.7999999999999998,62.0
2012-09-12-11-00,-5.7599999999999998,4.3600000000000003,62.0
2012-09-12-12-00,-4.8099999999999996,0.050000000000000003,62.0
2012-09-12-12-59,-4.6299999999999999,0.52000000000000002,62.0
2012-09-12-14-00,-2.0499999999999998,-4.04,62.0
2012-09-12-15-00,-2.1200000000000001,-5.9299999999999997,62.0
2012-09-12-15-59,-0.19,-5.0599999999999996,62.0
2012-09-12-17-00,3.4900000000000002,-4.0899999999999999,62.0
2012-09-12-18-00,-0.73999999999999999,-0.32000000000000001,62.0
2012-09-12-18-59,1.79,-2.9100000000000001,62.0
2012-09-12-20-00,2.1800000000000002,-1.03,62.0
2012-09-12-21-00,-2.3399999999999999,-1.6200000000000001,62.0
2012-09-12-21-59,-6.0599999999999996,0.41999999999999998,62.0
2012-09-12-23-00,-3.54,-0.71999999999999997,62.0
2012-09-13-00-00,-5.0999999999999996,-7.8499999999999996,62.0
2012-09-13-00-59,-3.0800000000000001,-4.4400000000000004,62.0
2012-09-13-02-00,-2.5600000000000001,-5.8499999999999996,62.0
2012-09-13-03-00,-1.29,6.1900000000000004,62.0
2012-09-13-03-59,1.8300000000000001,4.0800000000000001,62.0
2012-09-13-05-00,7.54,2.0,62.0
2012-09-13-06-00,1.6100000000000001,1.6200000000000001,62.0
2012-09-13-06-59,-0.65000000000000002,0.44,62.0
2012-09-13-08-00,4.6399999999999997,-0.20000000000000001,62.0
2012-09-13-09-00,-4.5,5.7699999999999996,62.0
2012-09-13-09-59,-0.93999999999999995,-0.68999999999999995,62.0
2012-09-13-11-00,-2.9399999999999999,2.5800000000000001,62.0
2012-09-13-12-00,-2.9700000000000002,-6.5999999999999996,62.0
2012-09-13-12-59,-5.8700000000000001,-3.0699999999999998,62.0
2012-09-13-14-00,-2.4500000000000002,-6.2400000000000002,62.0
2012-09-13-15-00,-7.75,-3.4100000000000001,62.0
2012-09-13-15-59,-1.75,-1.8700000000000001,62.0
2012-09-13-17-00,-1.1499999999999999,5.71,62.0
2012-09-13-18-00,-1.1399999999999999,8.5199999999999996,62.0
2012-09-13-18-59,-0.79000000000000004,9.4600000000000009,62.0
2012-09-13-20-00,-4.9199999999999999,2.21,62.0
2012-09-13-21-00,1.3799999999999999,4.8799999999999999,62.0
2012-09-13-21-59,-0.27000000000000002,3.0499999999999998,62.0
2012-09-13-23-00,-4.8700000000000001,1.7,62.0
2012-09-14-00-00,-1.21,-1.9199999999999999,62.0
2012-09-14-00-59,-11.609999999999999,-3.3999999999999999,62.0
2012-09-14-02-00,-3.3100000000000001,-2.9500000000000002,62.0
2012-09-14-03-00,-0.22,-8.5,62.0
2012-09-14-03-59,-3.8399999999999999,-5.3899999999999997,62.0
2012-09-14-05-00,-1.1699999999999999,-5.9699999999999998,62.0
2012-09-14-06-00,2.98,-2.3599999999999999,62.0
2012-09-14-06-59,-0.75,1.1399999999999999,62.0
2012-09-14-08-00,-2.5499999999999998,3.0099999999999998,62.0
2012-09-14-09-00,-0.31,2.8300000000000001,62.0
2012-09-14-09-59,4.2000000000000002,-1.1699999999999999,62.0
2012-09-14-11-00,-4.9800000000000004,4.9000000000000004,62.0
2012-09-14-12-00,-4.5300000000000002,3.3599999999999999,62.0
2012-09-14-12-59,-2.9199999999999999,-2.8300000000000001,62.0
2012-09-14-14-00,-6.6399999999999997,-1.52,62.0
2012-09-14-15-00,-6.1699999999999999,-3.4700000000000002,62.0
2012-09-14-15-59,-3.96,-5.3300000000000001,62.0
2012-09-14-17-00,-3.9199999999999999,-6.5599999999999996,62.0
2012-09-14-18-00,5.7300000000000004,-4.2599999999999998,62.0
2012-09-14-18-59,5.5300000000000002,-6.0899999999999999,62.0
2012-09-14-20-00,-3.02,3.9100000000000001,62.0
2012-09-14-21-00,1.1699999999999999,-4.3499999999999996,62.0
2012-09-14-21-59,2.1499999999999999,-5.9299999999999997,62.0
2012-09-14-23-00,0.26000000000000001,-2.3199999999999998,62.0
2012-09-15-00-00,-0.58999999999999997,-4.0300000000000002,62.0
2012-09-15-00-59,1.1299999999999999,-1.02,62.0
2012-09-15-02-00,-5.2400000000000002,-1.3200000000000001,62.0
2012-09-15-03-00,-4.3399999999999999,-0.12,62.0
2012-09-15-03-59,-8.4299999999999997,-1.1100000000000001,62.0
2012-09-15-05-00,-5.2000000000000002,-1.1000000000000001,62.0
2012-09-15-06-00,4.4100000000000001,2.75,62.0
2012-09-15-06-59,-0.80000000000000004,1.3300000000000001,62.0
2012-09-15-08-00,-3.0499999999999998,4.7300000000000004,62.0
2012-09-15-09-00,-4.0300000000000002,3.0899999999999999,62.0
2012-09-15-09-59,4.0899999999999999,-2.2400000000000002,62.0
2012-09-15-11-00,-1.4099999999999999,-3.02,62.0
2012-09-15-12-00,-2.0899999999999999,1.79,62.0
2012-09-15-12-59,-2.5899999999999999,-2.5299999999999998,62.0
2012-09-15-14-00,-2.4100000000000001,-5.29,62.0
2012-09-15-15-00,-4.9199999999999999,-13.109999999999999,62.0
2012-09-15-15-59,-9.0600000000000005,-7.1299999999999999,62.0
2012-09-15-17-00,-0.01,1.46,62.0
2012-09-15-18-00,-1.0700000000000001,2.6000000000000001,62.0
2012-09-15-18-59,0.76000000000000001,5.2199999999999998,62.0
2012-09-15-20-00,-4.4400000000000004,9.1199999999999992,62.0
2012-09-15-21-00,-2.3900000000000001,8.8900000000000006,62.0
2012-09-15-21-59,1.95,7.2400000000000002,62.0
2012-09-15-23-00,4.2800000000000002,-3.23,62.0
2012-09-16-00-00,3.0800000000000001,0.17000000000000001,62.0
2012-09-16-00-59,-0.91000000000000003,0.26000000000000001,62.0
2012-09-16-02-00,-4.9900000000000002,-3.23,62.0
2012-09-16-03-00,-1.6499999999999999,-8.6099999999999994,62.0
2012-09-16-03-59,-3.7200000000000002,-7.2300000000000004,62.0
2012-09-16-05-00,-5.3700000000000001,-4.7999999999999998,62.0
2012-09-16-06-00,-0.27000000000000002,-0.5,62.0
2012-09-16-06-59,0.73999999999999999,7.0899999999999999,62.0
2012-09-16-08-00,2.77,7.2699999999999996,62.0
2012-09-16-09-00,2.21,7.4199999999999999,62.0
2012-09-16-09-59,1.4299999999999999,2.6000000000000001,62.0
2012-09-16-11-00,0.94999999999999996,-3.2599999999999998,62.0
2012-09-16-12-00,-0.01,3.96,62.0
2012-09-16-12-59,-1.5900000000000001,2.2400000000000002,62.0
2012-09-16-14-00,-3.1400000000000001,-2.79,62.0
2012-09-16-15-00,-11.42,-5.8399999999999999,62.0
2012-09-16-15-59,-9.0199999999999996,-2.6400000000000001,62.0
2012-09-16-17-00,-10.65,-3.1200000000000001,62.0
2012-09-16-18-00,-2.5099999999999998,-2.0899999999999999,62.0
2012-09-16-18-59,7.2999999999999998,-3.5899999999999999,62.0
2012-09-16-20-00,7.2000000000000002,-2.8900000000000001,62.0
2012-09-16-21-00,2.0899999999999999,-0.01,62.0
2012-09-16-21-59,7.5999999999999996,1.0800000000000001,62.0
2012-09-16-23-00,3.4399999999999999,-3.5800000000000001,62.0
2012-09-17-00-00,-5.5599999999999996,1.9199999999999999,62.0
2012-09-17-00-59,-6.4400000000000004,1.3500000000000001,62.0
2012-09-17-02-00,-3.4399999999999999,-3.1899999999999999,62.0
2012-09-17-03-00,-0.26000000000000001,-5.1799999999999997,62.0
2012-09-17-03-59,1.1000000000000001,-4.4699999999999998,62.0
2012-09-17-05-00,-3.0499999999999998,-4.54,62.0
2012-09-17-06-00,-5.7800000000000002,-2.3199999999999998,62.0
2012-09-17-06-59,0.34000000000000002,-1.8799999999999999,62.0
2012-09-17-08-00,1.27,1.72,62.0
2012-09-17-09-00,7.9100000000000001,0.75,62.0
2012-09-17-09-59,9.6400000000000006,4.7999999999999998,62.0
2012-09-17-11-00,-3.0699999999999998,5.1500000000000004,62.0
2012-09-17-12-00,14.07,-8.9100000000000001,62.0
2012-09-17-12-59,-3.5600000000000001,2.9199999999999999,62.0
2012-09-17-14-00,-6.4000000000000004,4.0700000000000003,62.0
2012-09-17-15-00,-2.25,-0.87,62.0
2012-09-17-15-59,-0.31,-3.9399999999999999,62.0
2012-09-17-17-00,0.96999999999999997,-7.2199999999999998,62.0
2012-09-17-18-00,0.97999999999999998,-6.9000000000000004,62.0
2012-09-17-18-59,-2.54,-6.9900000000000002,62.0
2012-09-17-20-00,-0.76000000000000001,0.089999999999999997,62.0
2012-09-17-21-00,-1.3799999999999999,4.7000000000000002,62.0
2012-09-17-21-59,1.3600000000000001,6.0199999999999996,62.0
2012-09-17-23-00,-4.1299999999999999,7.3399999999999999,62.0
2012-09-18-00-00,24.690000000000001,-9.2400000000000002,62.0
2012-09-18-02-00,-9.0999999999999996,3.6899999999999999,62.0
2012-09-18-03-00,-5.3300000000000001,1.46,62.0
2012-09-18-03-59,-1.27,-5.2699999999999996,62.0
2012-09-18-05-00,-4.7000000000000002,0.40000000000000002,62.0
2012-09-18-06-00,1.3799999999999999,-9.6999999999999993,62.0
2012-09-18-06-59,2.7799999999999998,-2.73,62.0
2012-09-18-08-00,0.91000000000000003,-5.2599999999999998,62.0
2012-09-18-09-00,0.029999999999999999,4.1799999999999997,62.0
2012-09-18-09-59,0.98999999999999999,-0.54000000000000004,62.0
2012-09-18-11-00,-6.8099999999999996,10.82,62.0
2012-09-18-12-00,6.6799999999999997,-0.029999999999999999,62.0
2012-09-18-12-59,1.3,-4.0999999999999996,62.0
2012-09-18-14-00,-6.2999999999999998,3.3700000000000001,62.0
2012-09-18-15-00,-2.3999999999999999,-2.4700000000000002,62.0
2012-09-18-15-59,-1.1000000000000001,-4.0700000000000003,62.0
2012-09-18-17-00,-2.6299999999999999,-5.25,62.0
2012-09-18-18-00,-3.3700000000000001,-8.8000000000000007,62.0
2012-09-18-18-59,-4.96,2.7200000000000002,62.0
2012-09-18-20-00,-3.7599999999999998,-0.68000000000000005,62.0
2012-09-18-21-00,-6.8700000000000001,16.02,62.0
2012-09-18-21-59,-0.20000000000000001,-2.8700000000000001,62.0
2012-09-18-23-00,-7.5599999999999996,16.23,62.0
2012-09-19-00-00,-10.94,17.120000000000001,62.0
2012-09-19-00-59,-10.470000000000001,11.94,62.0
2012-09-19-02-00,12.48,41.049999999999997,62.0
2012-09-19-03-00,18.260000000000002,50.140000000000001,62.0
2012-09-19-03-59,6.7300000000000004,25.100000000000001,62.0
2012-09-19-05-00,-31.350000000000001,32.399999999999999,62.0
2012-09-19-06-00,-13.09,13.050000000000001,62.0
2012-09-19-06-59,-20.699999999999999,12.699999999999999,62.0
2012-09-19-08-00,-34.740000000000002,-13.390000000000001,62.0
2012-09-19-09-00,-1.3600000000000001,0.75,62.0
2012-09-19-09-59,-15.01,-2.1000000000000001,62.0
2012-09-19-11-00,-15.25,8.6699999999999999,62.0
2012-09-19-12-00,-6.4400000000000004,14.890000000000001,62.0
2012-09-19-12-59,-0.40999999999999998,6.7599999999999998,62.0
2012-09-19-14-00,-5.7000000000000002,4.1699999999999999,62.0
2012-09-19-15-00,-6.0099999999999998,2.7200000000000002,62.0
2012-09-19-15-59,-5.75,-7.4100000000000001,62.0
2012-09-19-17-00,-10.73,-17.829999999999998,62.0
2012-09-19-18-00,-13.1,-12.58,62.0
2012-09-19-18-59,-6.0700000000000003,-9.1699999999999999,62.0
2012-09-19-20-00,-12.16,-4.3899999999999997,62.0
2012-09-19-21-00,-6.9000000000000004,4.3399999999999999,62.0
2012-09-19-21-59,-3.3300000000000001,13.51,62.0
2012-09-19-23-00,-6.3200000000000003,13.779999999999999,62.0
2012-09-20-00-00,1.55,5.04,62.0
2012-09-20-00-59,-1.4399999999999999,5.6200000000000001,62.0
2012-09-20-02-00,0.059999999999999998,-0.92000000000000004,62.0
2012-09-20-03-00,-1.48,-1.3700000000000001,62.0
2012-09-20-03-59,-3.71,4.1299999999999999,62.0
2012-09-20-05-00,-0.92000000000000004,-5.0599999999999996,62.0
2012-09-20-06-00,-4.8499999999999996,-9.4399999999999995,62.0
2012-09-20-06-59,-2.5099999999999998,-13.130000000000001,62.0
2012-09-20-08-00,-2.4700000000000002,-19.690000000000001,62.0
2012-09-20-09-00,3.23,-8.5399999999999991,62.0
2012-09-20-09-59,6.0999999999999996,-6.2400000000000002,62.0
2012-09-20-11-00,4.5099999999999998,-2.9500000000000002,62.0
2012-09-20-12-00,8.8200000000000003,4.04,62.0
2012-09-20-12-59,7.6600000000000001,0.89000000000000001,62.0
2012-09-20-14-00,8.1300000000000008,-4.29,62.0
2012-09-20-15-00,47.649999999999999,-35.030000000000001,62.0
2012-09-20-15-59,7.75,-49.310000000000002,62.0
2012-09-20-17-00,-11.6,9.7400000000000002,62.0
2012-09-20-18-00,-4.3600000000000003,1.02,62.0
2012-09-20-18-59,0.37,-1.98,62.0
2012-09-20-20-00,-0.28000000000000003,-1.54,62.0
2012-09-20-21-00,3.7799999999999998,-2.96,62.0
2012-09-20-21-59,2.6800000000000002,0.46999999999999997,62.0
2012-09-20-23-00,-2.6099999999999999,2.1499999999999999,62.0
2012-09-21-00-00,2.1099999999999999,3.1200000000000001,62.0
2012-09-21-00-59,-0.16,3.3900000000000001,62.0
2012-09-21-02-00,2.4900000000000002,1.46,62.0
2012-09-21-03-00,5.0599999999999996,1.5800000000000001,62.0
2012-09-21-03-59,15.460000000000001,-7.25,62.0
2012-09-21-05-00,2.6200000000000001,-1.8400000000000001,62.0
2012-09-21-06-00,-6.2800000000000002,6.5,62.0
2012-09-21-06-59,-4.0300000000000002,0.58999999999999997,62.0
2012-09-21-08-00,1.28,-1.1899999999999999,62.0
2012-09-21-09-00,-1.53,-2.9500000000000002,62.0
2012-09-21-09-59,3.5600000000000001,-5.4199999999999999,62.0
2012-09-21-11-00,-0.71999999999999997,-3.96,62.0
2012-09-21-12-00,1.96,3.2799999999999998,62.0
2012-09-21-12-59,-2.6200000000000001,4.3399999999999999,62.0
2012-09-21-14-00,-2.2200000000000002,10.81,62.0
2012-09-21-15-00,-1.72,9.8100000000000005,62.0
2012-09-21-15-59,17.23,9.8300000000000001,62.0
2012-09-21-17-00,6.1399999999999997,-6.75,62.0
2012-09-21-18-00,-2.8799999999999999,-3.3399999999999999,62.0
2012-09-21-18-59,-6.7400000000000002,-5.0999999999999996,62.0
2012-09-21-20-00,-3.1200000000000001,-12.48,62.0
2012-09-21-21-00,-3.5600000000000001,-6.3499999999999996,62.0
2012-09-21-21-59,-1.1200000000000001,-5.4299999999999997,62.0
2012-09-21-23-00,9.3399999999999999,-4.8700000000000001,62.0
2012-09-22-00-00,5.7599999999999998,-0.81999999999999995,62.0
2012-09-22-00-59,5.0,-0.71999999999999997,62.0
2012-09-22-02-00,5.1600000000000001,-1.6200000000000001,62.0
2012-09-22-03-00,3.5,0.5,62.0
2012-09-22-03-59,19.960000000000001,-10.52,62.0
2012-09-22-05-00,6.0199999999999996,-6.6799999999999997,62.0
2012-09-22-06-00,-4.9100000000000001,-2.79,62.0
2012-09-22-06-59,-6.79,-7.4000000000000004,62.0
2012-09-22-08-00,-4.04,-8.9900000000000002,62.0
2012-09-22-09-00,2.3599999999999999,-6.29,62.0
2012-09-22-09-59,8.2699999999999996,2.73,62.0
2012-09-22-11-00,4.3700000000000001,-0.69999999999999996,62.0
2012-09-22-12-00,9.0199999999999996,-1.6299999999999999,62.0
2012-09-22-12-59,8.5999999999999996,-2.6899999999999999,62.0
2012-09-22-14-00,4.9299999999999997,0.60999999999999999,62.0
2012-09-22-15-00,2.8300000000000001,0.31,62.0
2012-09-22-15-59,5.46,0.56000000000000005,62.0
2012-09-22-17-00,5.25,-5.1299999999999999,62.0
2012-09-22-18-00,0.13,-2.5699999999999998,62.0
2012-09-22-18-59,-3.3399999999999999,-3.8900000000000001,62.0
2012-09-22-20-00,-3.3700000000000001,-1.3,62.0
2012-09-22-21-00,-3.3700000000000001,4.75,62.0
2012-09-22-21-59,-1.72,2.3100000000000001,62.0
2012-09-22-23-00,4.3499999999999996,-6.3300000000000001,62.0
2012-09-23-00-00,4.8099999999999996,-4.3200000000000003,62.0
2012-09-23-00-59,7.0800000000000001,1.4399999999999999,62.0
2012-09-23-02-00,10.359999999999999,0.22,62.0
2012-09-23-03-00,3.27,2.0,62.0
2012-09-23-03-59,0.47999999999999998,4.4100000000000001,62.0
2012-09-23-05-00,-6.3300000000000001,1.6899999999999999,62.0
2012-09-23-06-00,3.5,-3.77,62.0
2012-09-23-06-59,-3.73,-10.050000000000001,62.0
2012-09-23-08-00,-5.5599999999999996,-6.6299999999999999,62.0
2012-09-23-09-00,-4.7699999999999996,2.04,62.0
2012-09-23-09-59,-0.070000000000000007,-0.12,62.0
2012-09-23-11-00,-3.71,3.0800000000000001,62.0
2012-09-23-12-00,-2.5099999999999998,8.9499999999999993,62.0
2012-09-23-12-59,-0.52000000000000002,3.9100000000000001,62.0
2012-09-23-14-00,8.5199999999999996,1.1399999999999999,62.0
2012-09-23-15-00,2.0499999999999998,4.04,62.0
2012-09-23-15-59,-0.81000000000000005,3.8300000000000001,62.0
2012-09-23-17-00,5.6100000000000003,1.1200000000000001,62.0
2012-09-23-18-00,-2.1699999999999999,2.0699999999999998,62.0
2012-09-23-18-59,0.46999999999999997,-3.3999999999999999,62.0
2012-09-23-20-00,-6.1500000000000004,-9.6099999999999994,62.0
2012-09-23-21-00,-11.75,-8.6400000000000006,62.0
2012-09-23-21-59,-7.1500000000000004,0.93000000000000005,62.0
2012-09-23-23-00,0.040000000000000001,-0.51000000000000001,62.0
2012-09-24-00-00,-5.8899999999999997,-6.9299999999999997,62.0
2012-09-24-00-59,-4.6100000000000003,-2.3900000000000001,62.0
2012-09-24-02-00,0.12,1.3899999999999999,62.0
2012-09-24-03-00,-1.27,5.7800000000000002,62.0
2012-09-24-03-59,-1.73,8.0399999999999991,62.0
2012-09-24-05-00,-0.67000000000000004,7.6200000000000001,62.0
2012-09-24-06-00,-5.1399999999999997,5.4800000000000004,62.0
2012-09-24-06-59,1.49,2.73,62.0
2012-09-24-08-00,-2.73,2.2200000000000002,62.0
2012-09-24-09-00,-1.3200000000000001,-4.7599999999999998,62.0
2012-09-24-09-59,-3.1800000000000002,-10.51,62.0
2012-09-24-11-00,-3.5499999999999998,-5.3099999999999996,62.0
2012-09-24-12-00,-2.3700000000000001,-1.53,62.0
